Periodo;AbreviaEmpresa;IdInterrupcion;NroInterrupcion;UUNN;EE;TipoMed;NaturalezaInterrupcion;ResponsabilidadInterrupcion;ResponsableInterrupcion;PropiedadDeLaInstCausante;CausaInterrupcion;SolicitoFM;IniciaTramiteFM;EstadoFM;Motivo;TipoProgramada;ClasificacionMotivo;Submotivo;SaidiUUNN;Cumple;Fecha
202205;ENOSA;3327454;180061511;Paita;I160092;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Contacto accidental con la linea;1;1;Procede;Otros y/o terceros;NULL;Interno;Contacto accidental con linea;0.054587098;0;31/05/2022
202205;ENOSA;3327457;180061512;Paita;A1027  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Ajuste inadecuado de la proteccion;0;0;Sin Tramite;Falla;NULL;Interno;De coordinacion de proteccion;0.268623646;1;31/05/2022
202205;ENOSA;3327817;10231001;Piura;E101643;Subestacion de Distribucion;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;0;0;Sin Tramite;Falla;NULL;Interno;De unica responsabilidad del cliente;0.000016926;0;31/05/2022
202205;ENOSA;3327889;10231002;Piura;I100903;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Animales (Felinos y Roedores);0;0;Sin Tramite;Falla;NULL;Interno;Animales (Felinos y/o roedores);0.0014372;0;31/05/2022
202205;ENOSA;3328042;10231012;Piura;E101091;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Falla equipo (transformador,interruptor, seccionador de potencia etc);0;0;Sin Tramite;Falla;NULL;Interno;Averia en equipo de proteccion - Cut Out;0.00009752;0;31/05/2022
202205;ENOSA;3328082;30084585;Tumbes;A1053  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Contacto entre conductores;0;0;Sin Tramite;Falla;NULL;Interno;Cortocircuito;0.00823498;0;31/05/2022
202205;ENOSA;3328084;30084586;Tumbes;A1083  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Contacto entre conductores;0;0;Sin Tramite;Falla;NULL;Interno;Contacto entre conductores;0.000127547;0;31/05/2022
202205;ENOSA;3328087;30084587;Tumbes;A1083  ;Alimentador Media Tension;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.00002806;0;31/05/2022
202205;ENOSA;3328312;150096771;Sullana;I151058;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.013922706;0;31/05/2022
202205;ENOSA;3328317;150096772;Sullana;I150022;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000629803;0;31/05/2022
202205;ENOSA;3328497;150096773;Sullana;G102   ;Central de Generacion;No Programado, Accion De Terceros;Generacion;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;De generadora / transmisora;0.018709569;0;31/05/2022
202205;ENOSA;3328634;180061522;Paita;A1030  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Contacto accidental con la linea;1;1;Procede;Otros y/o terceros;NULL;Interno;Contacto accidental con linea;0.000086374;0;31/05/2022
202205;ENOSA;3328912;150096790;Sullana;A1525  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000006935;0;31/05/2022
202205;ENOSA;3329327;120034331;Alto Piura;A1402  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.010454596;0;31/05/2022
202205;ENOSA;3329497;70080942;Talara;I130129;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Impacto vehicular;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Colision de vehiculo contra estructuras;0.11644238;0;31/05/2022
202205;ENOSA;3329703;200027155;Bajo Piura;I179963;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Impacto vehicular;1;1;No Procede;Otros y/o terceros;NULL;Interno;Colision de vehiculo contra retenida  ;0.075698134;0;31/05/2022
202205;ENOSA;3329771;180061535;Paita;I160100;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Caida conductor de red;0;0;Sin Tramite;Falla;NULL;Interno;Linea abierta o caida;0.134769394;0;31/05/2022
202205;ENOSA;3330387;30084636;Tumbes;A1045  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.003775382;0;31/05/2022
202205;ENOSA;3330945;120034363;Alto Piura;I140020;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Contacto entre conductores;0;0;Sin Tramite;Falla;NULL;Interno;Contacto entre conductores;0.000034549;0;31/05/2022
202205;ENOSA;3331310;120034364;Alto Piura;I140020;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Contacto entre conductores;0;0;Sin Tramite;Falla;NULL;Interno;Contacto entre conductores;0.000021829;0;31/05/2022
202205;ENOSA;3331320;120034365;Alto Piura;I140118;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Descargas atmosfericas;0;0;Sin Tramite;Falla;NULL;Interno;Descarga atmosferica;0.00180541;0;31/05/2022
202205;ENOSA;3331789;10231119;Piura;A1125  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;0;0;Sin Tramite;Otros y/o terceros;NULL;Interno;Otros;0.000255569;0;31/05/2022
202205;ENOSA;3331904;10231125;Piura;E101437;Subestacion de Distribucion;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.000914891;0;31/05/2022
202205;ENOSA;3331911;150096837;Sullana;I151144;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Impacto vehicular;1;1;Procede;Otros y/o terceros;NULL;Interno;Colision de vehiculo contra retenida  ;0.003435355;0;31/05/2022
202205;ENOSA;3332359;180061570;Paita;I160090;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.092673699;0;31/05/2022
202205;ENOSA;3332362;150096858;Sullana;I151075;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Contacto de red con arbol;0;0;Sin Tramite;Falla;NULL;Interno;Contacto de Red con arbol;0.000415403;0;31/05/2022
202205;ENOSA;3332382;30084652;Tumbes;I120448;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.000040815;0;31/05/2022
